longitude,latitude,elevation_m
-102.41,33.68,1264.3
-102.33,33.68,1280.1
-102.25,33.68,1291.1
-102.17,33.68,1302.4
-102.09,33.68,1318.7
-102.01,33.68,1332.9
-101.93,33.68,1340.7
-101.85,33.68,1350.1
-101.77,33.68,1364.8
-101.69,33.68,1373.4
-101.61,33.68,1372.4
-101.53,33.68,1367.9
-101.45,33.68,1366.2
-101.37,33.68,1360.3
-101.29,33.68,1347.4
-101.21,33.68,1326.2
-101.13,33.68,1303.8
-101.05,33.68,1275.7
-100.97,33.68,1237.5
-100.89,33.68,1192.7
-100.81,33.68,1153.7
-100.73,33.68,1116.3
-100.65,33.68,1082.7
-100.57,33.68,1054.7
-100.49,33.68,1036.0
-100.41,33.68,1027.4
-100.33,33.68,1034.3
-100.25,33.68,1049.0
-100.17,33.68,1063.6
-100.09,33.68,1077.9
-100.01,33.68,1090.5
-99.93,33.68,1102.9
-99.85,33.68,1112.6
-99.77,33.68,1114.7
-99.69,33.68,1111.8
-99.61,33.68,1104.2
-99.53,33.68,1091.0
-99.45,33.68,1070.0
-99.37,33.68,1047.7
-99.29,33.68,1026.9
-99.21,33.68,1004.2
-99.13,33.68,979.3
-99.05,33.68,951.5
-98.97,33.68,923.4
-98.89,33.68,897.3
-98.81,33.68,870.2
-98.73,33.68,839.0
-98.65,33.68,804.2
-98.57,33.68,766.8
-98.49,33.68,728.9
-98.41,33.68,688.4
-98.33,33.68,645.2
-98.25,33.68,602.4
-98.17,33.68,564.7
-98.09,33.68,530.5
-98.01,33.68,500.7
-97.93,33.68,475.2
-97.85,33.68,455.1
-97.77,33.68,445.6
-97.69,33.68,439.6
-97.61,33.68,429.7
-97.53,33.68,420.6
-97.45,33.68,413.5
-97.37,33.68,400.8
-97.29,33.68,386.9
-97.21,33.68,371.0
-97.13,33.68,357.1
-97.05,33.68,346.0
-96.97,33.68,322.7
-96.89,33.68,300.4
-96.81,33.68,285.1
-96.73,33.68,272.9
-96.65,33.68,259.7
-96.57,33.68,244.1
-96.49,33.68,228.1
-96.41,33.68,216.8
-96.33,33.68,203.6
-96.25,33.68,190.0
-96.17,33.68,181.5
-96.09,33.68,171.2
-96.01,33.68,164.9
-95.93,33.68,156.8
-95.85,33.68,146.7
-95.77,33.68,137.3
-95.69,33.68,126.5
-95.61,33.68,116.1
-95.53,33.68,110.8
-95.45,33.68,107.3
-95.37,33.68,98.7
-95.29,33.68,94.0
-95.21,33.68,97.1
-95.13,33.68,95.3
-95.05,33.68,89.6
-94.97,33.68,82.3
-94.89,33.68,76.4
-94.81,33.68,72.2
-94.73,33.68,67.4
-94.65,33.68,64.4
-94.57,33.68,67.4
-94.49,33.68,66.2
-94.41,33.68,56.8
-94.33,33.68,53.1
-102.97,33.76,1114.1
-102.89,33.76,1134.7
-102.81,33.76,1157.7
-102.73,33.76,1180.5
-102.65,33.76,1198.4
-102.57,33.76,1216.5
-102.49,33.76,1233.7
-102.41,33.76,1250.3
-102.33,33.76,1267.8
-102.25,33.76,1281.8
-102.17,33.76,1293.7
-102.09,33.76,1312.6
-102.01,33.76,1327.3
-101.93,33.76,1331.5
-101.85,33.76,1340.8
-101.77,33.76,1352.2
-101.69,33.76,1359.5
-101.61,33.76,1361.9
-101.53,33.76,1359.1
-101.45,33.76,1355.6
-101.37,33.76,1345.6
-101.29,33.76,1335.9
-101.21,33.76,1314.6
-101.13,33.76,1286.5
-101.05,33.76,1258.7
-100.97,33.76,1221.7
-100.89,33.76,1178.6
-100.81,33.76,1138.7
-100.73,33.76,1096.7
-100.65,33.76,1063.6
-100.57,33.76,1038.8
-100.49,33.76,1019.2
-100.41,33.76,1009.5
-100.33,33.76,1016.3
-100.25,33.76,1031.1
-100.17,33.76,1044.7
-100.09,33.76,1059.0
-100.01,33.76,1075.5
-99.93,33.76,1088.1
-99.85,33.76,1095.4
-99.77,33.76,1095.3
-99.69,33.76,1089.2
-99.61,33.76,1080.4
-99.53,33.76,1069.2
-99.45,33.76,1050.1
-99.37,33.76,1028.8
-99.29,33.76,1007.4
-99.21,33.76,984.9
-99.13,33.76,958.6
-99.05,33.76,930.6
-98.97,33.76,904.7
-98.89,33.76,881.3
-98.81,33.76,853.1
-98.73,33.76,819.0
-98.65,33.76,785.0
-98.57,33.76,748.5
-98.49,33.76,710.8
-98.41,33.76,672.3
-98.33,33.76,631.9
-98.25,33.76,592.5
-98.17,33.76,556.1
-98.09,33.76,522.6
-98.01,33.76,494.8
-97.93,33.76,468.2
-97.85,33.76,447.3
-97.77,33.76,435.4
-97.69,33.76,429.8
-97.61,33.76,420.4
-97.53,33.76,410.4
-97.45,33.76,403.0
-97.37,33.76,391.9
-97.29,33.76,377.9
-97.21,33.76,363.3
-97.13,33.76,348.5
-97.05,33.76,333.8
-96.97,33.76,314.1
-96.89,33.76,295.7
-96.81,33.76,278.7
-96.73,33.76,266.1
-96.65,33.76,251.5
-96.57,33.76,236.4
-96.49,33.76,222.1
-96.41,33.76,210.8
-96.33,33.76,196.9
-96.25,33.76,184.8
-96.17,33.76,178.7
-96.09,33.76,166.0
-96.01,33.76,158.8
-95.93,33.76,152.0
-95.85,33.76,140.7
-95.77,33.76,129.7
-95.69,33.76,119.7
-95.61,33.76,111.2
-95.53,33.76,105.2
-95.45,33.76,100.6
-95.37,33.76,95.0
-95.29,33.76,91.5
-95.21,33.76,93.9
-95.13,33.76,92.0
-95.05,33.76,82.8
-94.97,33.76,77.9
-94.89,33.76,75.1
-94.81,33.76,72.8
-94.73,33.76,68.7
-94.65,33.76,60.4
-94.57,33.76,58.0
-94.49,33.76,55.4
-102.97,33.84,1108.2
-102.89,33.84,1128.8
-102.81,33.84,1149.2
-102.73,33.84,1171.9
-102.65,33.84,1192.9
-102.57,33.84,1210.5
-102.49,33.84,1221.9
-102.41,33.84,1236.0
-102.33,33.84,1254.6
-102.25,33.84,1271.7
-102.17,33.84,1284.3
-102.09,33.84,1301.3
-102.01,33.84,1313.6
-101.93,33.84,1319.3
-101.85,33.84,1328.4
-101.77,33.84,1335.1
-101.69,33.84,1340.2
-101.61,33.84,1343.3
-101.53,33.84,1342.1
-101.45,33.84,1339.1
-101.37,33.84,1329.1
-101.29,33.84,1319.6
-101.21,33.84,1299.4
-101.13,33.84,1270.3
-101.05,33.84,1242.0
-100.97,33.84,1205.0
-100.89,33.84,1161.5
-100.81,33.84,1119.8
-100.73,33.84,1077.7
-100.65,33.84,1044.4
-100.57,33.84,1020.8
-100.49,33.84,1002.5
-100.41,33.84,992.8
-100.33,33.84,997.1
-100.25,33.84,1010.2
-100.17,33.84,1024.4
-100.09,33.84,1040.7
-100.01,33.84,1055.5
-99.93,33.84,1065.3
-99.85,33.84,1071.4
-99.77,33.84,1074.0
-99.69,33.84,1067.5
-99.61,33.84,1054.5
-99.53,33.84,1045.7
-99.45,33.84,1031.0
-99.37,33.84,1010.0
-99.29,33.84,986.5
-99.21,33.84,963.8
-99.13,33.84,938.0
-99.05,33.84,912.4
-98.97,33.84,887.5
-98.89,33.84,860.6
-98.81,33.84,830.9
-98.73,33.84,799.3
-98.65,33.84,766.5
-98.57,33.84,731.3
-98.49,33.84,695.5
-98.41,33.84,659.1
-98.33,33.84,617.0
-98.25,33.84,578.8
-98.17,33.84,544.3
-98.09,33.84,510.9
-98.01,33.84,484.0
-97.93,33.84,461.1
-97.85,33.84,442.7
-97.77,33.84,429.5
-97.69,33.84,422.9
-97.61,33.84,412.7
-97.53,33.84,400.8
-97.45,33.84,392.7
-97.37,33.84,380.9
-97.29,33.84,366.1
-97.21,33.84,354.1
-97.13,33.84,340.7
-97.05,33.84,324.2
-96.97,33.84,305.7
-96.89,33.84,287.0
-96.81,33.84,268.8
-96.73,33.84,256.1
-96.65,33.84,246.8
-96.57,33.84,234.3
-96.49,33.84,217.9
-96.41,33.84,203.0
-96.33,33.84,190.5
-96.25,33.84,179.9
-96.17,33.84,174.3
-96.09,33.84,161.6
-96.01,33.84,151.7
-95.93,33.84,145.6
-95.85,33.84,138.4
-95.77,33.84,125.6
-95.69,33.84,113.6
-95.61,33.84,105.6
-95.53,33.84,96.4
-95.45,33.84,92.1
-95.37,33.84,92.8
-95.29,33.84,91.3
-95.21,33.84,88.6
-95.13,33.84,84.3
-95.05,33.84,77.8
-94.97,33.84,74.1
-94.89,33.84,72.8
-94.81,33.84,69.9
-94.73,33.84,65.8
-94.65,33.84,58.0
-102.97,33.92,1093.5
-102.89,33.92,1115.8
-102.81,33.92,1135.9
-102.73,33.92,1157.6
-102.65,33.92,1179.9
-102.57,33.92,1200.2
-102.49,33.92,1213.8
-102.41,33.92,1225.9
-102.33,33.92,1241.1
-102.25,33.92,1256.4
-102.17,33.92,1271.1
-102.09,33.92,1286.4
-102.01,33.92,1297.4
-101.93,33.92,1307.0
-101.85,33.92,1315.2
-101.77,33.92,1318.3
-101.69,33.92,1320.3
-101.61,33.92,1322.5
-101.53,33.92,1322.1
-101.45,33.92,1319.9
-101.37,33.92,1313.7
-101.29,33.92,1302.3
-101.21,33.92,1281.4
-101.13,33.92,1253.3
-101.05,33.92,1222.7
-100.97,33.92,1185.6
-100.89,33.92,1143.2
-100.81,33.92,1100.5
-100.73,33.92,1059.9
-100.65,33.92,1026.1
-100.57,33.92,1000.1
-100.49,33.92,983.1
-100.41,33.92,973.4
-100.33,33.92,975.9
-100.25,33.92,988.3
-100.17,33.92,1003.0
-100.09,33.92,1020.3
-100.01,33.92,1032.9
-99.93,33.92,1041.6
-99.85,33.92,1050.0
-99.77,33.92,1053.6
-99.69,33.92,1046.1
-99.61,33.92,1033.1
-99.53,33.92,1022.2
-99.45,33.92,1006.3
-99.37,33.92,986.3
-99.29,33.92,963.3
-99.21,33.92,941.0
-99.13,33.92,920.1
-99.05,33.92,895.5
-98.97,33.92,866.8
-98.89,33.92,837.0
-98.81,33.92,807.6
-98.73,33.92,779.4
-98.65,33.92,748.0
-98.57,33.92,712.5
-98.49,33.92,678.9
-98.41,33.92,645.1
-98.33,33.92,602.9
-98.25,33.92,562.8
-98.17,33.92,528.3
-98.09,33.92,497.7
-98.01,33.92,474.1
-97.93,33.92,453.9
-97.85,33.92,435.6
-97.77,33.92,420.7
-97.69,33.92,411.0
-97.61,33.92,400.4
-97.53,33.92,389.4
-97.45,33.92,379.6
-97.37,33.92,369.6
-97.29,33.92,355.6
-97.21,33.92,341.1
-97.13,33.92,325.2
-97.05,33.92,309.8
-96.97,33.92,294.8
-96.89,33.92,275.5
-96.81,33.92,254.8
-96.73,33.92,240.9
-96.65,33.92,234.6
-96.57,33.92,223.7
-96.49,33.92,207.3
-96.41,33.92,193.6
-96.33,33.92,181.3
-96.25,33.92,174.3
-96.17,33.92,168.9
-96.09,33.92,156.7
-96.01,33.92,145.3
-95.93,33.92,136.6
-95.85,33.92,127.9
-95.77,33.92,118.1
-95.69,33.92,111.5
-95.61,33.92,104.8
-95.53,33.92,93.4
-95.45,33.92,89.5
-95.37,33.92,89.6
-95.29,33.92,87.6
-95.21,33.92,82.8
-95.13,33.92,76.5
-95.05,33.92,72.4
-94.97,33.92,67.0
-94.89,33.92,65.5
-94.81,33.92,63.3
-102.97,34.0,1081.2
-102.89,34.0,1103.0
-102.81,34.0,1122.6
-102.73,34.0,1143.4
-102.65,34.0,1165.4
-102.57,34.0,1186.2
-102.49,34.0,1201.8
-102.41,34.0,1214.0
-102.33,34.0,1228.4
-102.25,34.0,1243.6
-102.17,34.0,1259.1
-102.09,34.0,1271.7
-102.01,34.0,1282.5
-101.93,34.0,1293.1
-101.85,34.0,1300.4
-101.77,34.0,1301.8
-101.69,34.0,1304.3
-101.61,34.0,1305.7
-101.53,34.0,1300.9
-101.45,34.0,1299.1
-101.37,34.0,1292.9
-101.29,34.0,1280.2
-101.21,34.0,1261.4
-101.13,34.0,1234.2
-101.05,34.0,1200.5
-100.97,34.0,1162.0
-100.89,34.0,1120.5
-100.81,34.0,1078.2
-100.73,34.0,1039.7
-100.65,34.0,1005.4
-100.57,34.0,976.5
-100.49,34.0,959.3
-100.41,34.0,951.7
-100.33,34.0,954.7
-100.25,34.0,967.1
-100.17,34.0,980.8
-100.09,34.0,997.8
-100.01,34.0,1012.4
-99.93,34.0,1021.0
-99.85,34.0,1029.9
-99.77,34.0,1031.1
-99.69,34.0,1022.6
-99.61,34.0,1012.6
-99.53,34.0,999.9
-99.45,34.0,981.7
-99.37,34.0,963.3
-99.29,34.0,940.9
-99.21,34.0,916.6
-99.13,34.0,895.8
-99.05,34.0,872.2
-98.97,34.0,843.0
-98.89,34.0,813.1
-98.81,34.0,783.2
-98.73,34.0,757.1
-98.65,34.0,729.0
-98.57,34.0,694.9
-98.49,34.0,661.6
-98.41,34.0,629.9
-98.33,34.0,590.7
-98.25,34.0,549.3
-98.17,34.0,513.1
-98.09,34.0,486.0
-98.01,34.0,463.8
-97.93,34.0,442.3
-97.85,34.0,422.2
-97.77,34.0,406.6
-97.69,34.0,397.3
-97.61,34.0,391.2
-97.53,34.0,382.5
-97.45,34.0,368.5
-97.37,34.0,354.8
-97.29,34.0,339.3
-97.21,34.0,326.2
-97.13,34.0,310.1
-97.05,34.0,293.8
-96.97,34.0,280.0
-96.89,34.0,265.3
-96.81,34.0,249.7
-96.73,34.0,232.9
-96.65,34.0,220.8
-96.57,34.0,209.2
-96.49,34.0,194.8
-96.41,34.0,184.3
-96.33,34.0,173.0
-96.25,34.0,165.8
-96.17,34.0,158.6
-96.09,34.0,148.0
-96.01,34.0,137.8
-95.93,34.0,126.8
-95.85,34.0,116.1
-95.77,34.0,110.8
-95.69,34.0,108.3
-95.61,34.0,103.9
-95.53,34.0,93.8
-95.45,34.0,88.1
-95.37,34.0,85.3
-95.29,34.0,81.9
-95.21,34.0,77.7
-95.13,34.0,74.5
-95.05,34.0,70.3
-94.97,34.0,61.8
-102.97,34.08,1069.3
-102.89,34.08,1089.8
-102.81,34.08,1106.9
-102.73,34.08,1125.3
-102.65,34.08,1148.6
-102.57,34.08,1168.3
-102.49,34.08,1184.3
-102.41,34.08,1197.5
-102.33,34.08,1212.4
-102.25,34.08,1229.6
-102.17,34.08,1245.3
-102.09,34.08,1253.7
-102.01,34.08,1261.8
-101.93,34.08,1271.1
-101.85,34.08,1277.4
-101.77,34.08,1279.9
-101.69,34.08,1283.6
-101.61,34.08,1287.1
-101.53,34.08,1281.4
-101.45,34.08,1278.5
-101.37,34.08,1270.8
-101.29,34.08,1256.2
-101.21,34.08,1237.8
-101.13,34.08,1210.4
-101.05,34.08,1175.4
-100.97,34.08,1138.7
-100.89,34.08,1096.7
-100.81,34.08,1051.8
-100.73,34.08,1013.8
-100.65,34.08,982.5
-100.57,34.08,954.7
-100.49,34.08,934.8
-100.41,34.08,927.5
-100.33,34.08,933.3
-100.25,34.08,946.0
-100.17,34.08,956.9
-100.09,34.08,971.1
-100.01,34.08,986.2
-99.93,34.08,995.4
-99.85,34.08,1002.8
-99.77,34.08,1002.8
-99.69,34.08,996.6
-99.61,34.08,988.6
-99.53,34.08,975.4
-99.45,34.08,957.0
-99.37,34.08,938.4
-99.29,34.08,916.8
-99.21,34.08,892.2
-99.13,34.08,869.2
-99.05,34.08,846.0
-98.97,34.08,822.1
-98.89,34.08,793.3
-98.81,34.08,763.5
-98.73,34.08,738.7
-98.65,34.08,710.0
-98.57,34.08,674.9
-98.49,34.08,641.2
-98.41,34.08,611.7
-98.33,34.08,575.5
-98.25,34.08,534.8
-98.17,34.08,497.6
-98.09,34.08,473.2
-98.01,34.08,452.0
-97.93,34.08,429.5
-97.85,34.08,409.4
-97.77,34.08,393.9
-97.69,34.08,388.1
-97.61,34.08,385.2
-97.53,34.08,374.7
-97.45,34.08,358.7
-97.37,34.08,344.5
-97.29,34.08,328.9
-97.21,34.08,315.2
-97.13,34.08,298.1
-97.05,34.08,283.1
-96.97,34.08,270.1
-96.89,34.08,257.7
-96.81,34.08,243.1
-96.73,34.08,226.7
-96.65,34.08,210.6
-96.57,34.08,197.8
-96.49,34.08,187.0
-96.41,34.08,179.2
-96.33,34.08,169.7
-96.25,34.08,158.6
-96.17,34.08,148.2
-96.09,34.08,139.7
-96.01,34.08,131.6
-95.93,34.08,122.4
-95.85,34.08,113.3
-95.77,34.08,107.3
-95.69,34.08,101.7
-95.61,34.08,98.0
-95.53,34.08,90.7
-95.45,34.08,85.4
-95.37,34.08,82.1
-95.29,34.08,78.8
-95.21,34.08,75.9
-95.13,34.08,74.3
-102.97,34.16,1056.5
-102.89,34.16,1078.8
-102.81,34.16,1096.3
-102.73,34.16,1110.8
-102.65,34.16,1132.2
-102.57,34.16,1150.9
-102.49,34.16,1165.5
-102.41,34.16,1178.8
-102.33,34.16,1192.8
-102.25,34.16,1208.5
-102.17,34.16,1224.4
-102.09,34.16,1233.1
-102.01,34.16,1240.6
-101.93,34.16,1246.9
-101.85,34.16,1249.7
-101.77,34.16,1253.5
-101.69,34.16,1258.4
-101.61,34.16,1261.8
-101.53,34.16,1258.0
-101.45,34.16,1254.5
-101.37,34.16,1244.9
-101.29,34.16,1231.3
-101.21,34.16,1213.7
-101.13,34.16,1186.0
-101.05,34.16,1150.7
-100.97,34.16,1113.9
-100.89,34.16,1073.2
-100.81,34.16,1028.2
-100.73,34.16,988.7
-100.65,34.16,957.1
-100.57,34.16,930.3
-100.49,34.16,910.0
-100.41,34.16,902.2
-100.33,34.16,907.4
-100.25,34.16,919.3
-100.17,34.16,931.1
-100.09,34.16,944.7
-100.01,34.16,958.8
-99.93,34.16,964.4
-99.85,34.16,970.0
-99.77,34.16,974.3
-99.69,34.16,971.3
-99.61,34.16,963.0
-99.53,34.16,949.3
-99.45,34.16,931.0
-99.37,34.16,911.3
-99.29,34.16,889.9
-99.21,34.16,867.4
-99.13,34.16,843.9
-99.05,34.16,818.6
-98.97,34.16,797.9
-98.89,34.16,774.3
-98.81,34.16,743.6
-98.73,34.16,717.5
-98.65,34.16,687.9
-98.57,34.16,652.6
-98.49,34.16,618.9
-98.41,34.16,591.8
-98.33,34.16,560.6
-98.25,34.16,526.2
-98.17,34.16,491.2
-98.09,34.16,463.7
-98.01,34.16,440.4
-97.93,34.16,416.7
-97.85,34.16,398.8
-97.77,34.16,384.5
-97.69,34.16,377.9
-97.61,34.16,371.2
-97.53,34.16,359.3
-97.45,34.16,347.3
-97.37,34.16,335.6
-97.29,34.16,321.5
-97.21,34.16,306.8
-97.13,34.16,289.4
-97.05,34.16,274.3
-96.97,34.16,262.8
-96.89,34.16,249.2
-96.81,34.16,231.9
-96.73,34.16,216.5
-96.65,34.16,202.9
-96.57,34.16,190.2
-96.49,34.16,180.4
-96.41,34.16,173.4
-96.33,34.16,164.3
-96.25,34.16,154.1
-96.17,34.16,145.7
-96.09,34.16,136.0
-96.01,34.16,127.8
-95.93,34.16,122.5
-95.85,34.16,113.0
-95.77,34.16,103.8
-95.69,34.16,96.3
-95.61,34.16,91.2
-95.53,34.16,88.8
-95.45,34.16,85.8
-95.37,34.16,80.2
-95.29,34.16,75.3
-102.97,34.24,1041.4
-102.89,34.24,1062.1
-102.81,34.24,1079.5
-102.73,34.24,1094.8
-102.65,34.24,1114.4
-102.57,34.24,1131.6
-102.49,34.24,1145.8
-102.41,34.24,1160.5
-102.33,34.24,1173.4
-102.25,34.24,1185.3
-102.17,34.24,1198.3
-102.09,34.24,1207.9
-102.01,34.24,1216.0
-101.93,34.24,1223.6
-101.85,34.24,1229.4
-101.77,34.24,1234.0
-101.69,34.24,1236.9
-101.61,34.24,1236.2
-101.53,34.24,1230.3
-101.45,34.24,1223.9
-101.37,34.24,1212.4
-101.29,34.24,1201.1
-101.21,34.24,1186.1
-101.13,34.24,1159.3
-101.05,34.24,1126.6
-100.97,34.24,1090.2
-100.89,34.24,1048.1
-100.81,34.24,1003.7
-100.73,34.24,965.0
-100.65,34.24,931.4
-100.57,34.24,904.6
-100.49,34.24,887.0
-100.41,34.24,878.3
-100.33,34.24,879.0
-100.25,34.24,888.5
-100.17,34.24,904.2
-100.09,34.24,919.7
-100.01,34.24,935.0
-99.93,34.24,939.9
-99.85,34.24,944.3
-99.77,34.24,947.3
-99.69,34.24,946.9
-99.61,34.24,940.7
-99.53,34.24,925.0
-99.45,34.24,903.6
-99.37,34.24,884.7
-99.29,34.24,864.2
-99.21,34.24,842.0
-99.13,34.24,818.4
-99.05,34.24,794.2
-98.97,34.24,773.3
-98.89,34.24,751.3
-98.81,34.24,720.9
-98.73,34.24,694.0
-98.65,34.24,666.0
-98.57,34.24,632.2
-98.49,34.24,598.5
-98.41,34.24,570.6
-98.33,34.24,541.4
-98.25,34.24,509.9
-98.17,34.24,478.6
-98.09,34.24,449.4
-98.01,34.24,424.9
-97.93,34.24,403.5
-97.85,34.24,386.7
-97.77,34.24,373.7
-97.69,34.24,364.9
-97.61,34.24,355.0
-97.53,34.24,343.3
-97.45,34.24,331.6
-97.37,34.24,321.3
-97.29,34.24,310.6
-97.21,34.24,296.7
-97.13,34.24,280.6
-97.05,34.24,264.9
-96.97,34.24,252.3
-96.89,34.24,237.1
-96.81,34.24,220.8
-96.73,34.24,208.6
-96.65,34.24,198.6
-96.57,34.24,185.4
-96.49,34.24,173.8
-96.41,34.24,166.9
-96.33,34.24,156.1
-96.25,34.24,145.6
-96.17,34.24,139.7
-96.09,34.24,129.6
-96.01,34.24,119.9
-95.93,34.24,115.1
-95.85,34.24,106.3
-95.77,34.24,96.5
-95.69,34.24,90.5
-95.61,34.24,85.9
-95.53,34.24,87.2
-95.45,34.24,83.6
-102.97,34.32,1017.4
-102.89,34.32,1034.3
-102.81,34.32,1054.1
-102.73,34.32,1073.4
-102.65,34.32,1091.6
-102.57,34.32,1107.0
-102.49,34.32,1119.6
-102.41,34.32,1133.6
-102.33,34.32,1147.3
-102.25,34.32,1159.7
-102.17,34.32,1170.1
-102.09,34.32,1179.7
-102.01,34.32,1187.8
-101.93,34.32,1196.9
-101.85,34.32,1204.2
-101.77,34.32,1210.4
-101.69,34.32,1210.4
-101.61,34.32,1207.2
-101.53,34.32,1201.6
-101.45,34.32,1194.1
-101.37,34.32,1184.3
-101.29,34.32,1169.3
-101.21,34.32,1152.6
-101.13,34.32,1128.7
-101.05,34.32,1097.1
-100.97,34.32,1059.2
-100.89,34.32,1017.0
-100.81,34.32,976.1
-100.73,34.32,939.9
-100.65,34.32,905.6
-100.57,34.32,876.4
-100.49,34.32,860.9
-100.41,34.32,853.3
-100.33,34.32,852.8
-100.25,34.32,861.8
-100.17,34.32,878.3
-100.09,34.32,894.1
-100.01,34.32,906.9
-99.93,34.32,914.1
-99.85,34.32,919.2
-99.77,34.32,918.9
-99.69,34.32,916.8
-99.61,34.32,909.8
-99.53,34.32,893.6
-99.45,34.32,872.6
-99.37,34.32,855.2
-99.29,34.32,836.4
-99.21,34.32,815.2
-99.13,34.32,793.1
-99.05,34.32,771.6
-98.97,34.32,749.0
-98.89,34.32,725.2
-98.81,34.32,695.9
-98.73,34.32,668.8
-98.65,34.32,644.8
-98.57,34.32,615.1
-98.49,34.32,580.5
-98.41,34.32,550.7
-98.33,34.32,523.7
-98.25,34.32,492.7
-98.17,34.32,461.6
-98.09,34.32,433.0
-98.01,34.32,410.1
-97.93,34.32,391.8
-97.85,34.32,376.3
-97.77,34.32,365.0
-97.69,34.32,355.7
-97.61,34.32,344.9
-97.53,34.32,330.6
-97.45,34.32,315.9
-97.37,34.32,304.4
-97.29,34.32,294.9
-97.21,34.32,287.2
-97.13,34.32,273.1
-97.05,34.32,256.4
-96.97,34.32,242.0
-96.89,34.32,225.4
-96.81,34.32,209.7
-96.73,34.32,198.5
-96.65,34.32,189.3
-96.57,34.32,176.0
-96.49,34.32,166.0
-96.41,34.32,161.0
-96.33,34.32,150.0
-96.25,34.32,138.7
-96.17,34.32,132.8
-96.09,34.32,124.5
-96.01,34.32,113.4
-95.93,34.32,104.9
-95.85,34.32,98.7
-95.77,34.32,91.1
-95.69,34.32,86.7
-95.61,34.32,83.8
-102.97,34.4,989.7
-102.89,34.4,1008.9
-102.81,34.4,1032.2
-102.73,34.4,1051.6
-102.65,34.4,1067.5
-102.57,34.4,1083.7
-102.49,34.4,1095.8
-102.41,34.4,1107.8
-102.33,34.4,1122.2
-102.25,34.4,1134.0
-102.17,34.4,1143.5
-102.09,34.4,1153.3
-102.01,34.4,1160.8
-101.93,34.4,1167.2
-101.85,34.4,1172.5
-101.77,34.4,1178.7
-101.69,34.4,1179.9
-101.61,34.4,1178.8
-101.53,34.4,1176.5
-101.45,34.4,1170.1
-101.37,34.4,1161.1
-101.29,34.4,1144.4
-101.21,34.4,1125.1
-101.13,34.4,1100.7
-101.05,34.4,1068.2
-100.97,34.4,1029.4
-100.89,34.4,990.0
-100.81,34.4,951.4
-100.73,34.4,911.9
-100.65,34.4,878.1
-100.57,34.4,849.3
-100.49,34.4,831.5
-100.41,34.4,825.0
-100.33,34.4,825.5
-100.25,34.4,831.8
-100.17,34.4,847.8
-100.09,34.4,861.9
-100.01,34.4,873.9
-99.93,34.4,881.7
-99.85,34.4,885.9
-99.77,34.4,886.7
-99.69,34.4,882.5
-99.61,34.4,873.6
-99.53,34.4,860.4
-99.45,34.4,841.5
-99.37,34.4,824.6
-99.29,34.4,808.9
-99.21,34.4,791.2
-99.13,34.4,768.0
-99.05,34.4,744.9
-98.97,34.4,719.7
-98.89,34.4,693.9
-98.81,34.4,668.6
-98.73,34.4,643.1
-98.65,34.4,618.6
-98.57,34.4,589.5
-98.49,34.4,557.4
-98.41,34.4,530.1
-98.33,34.4,505.5
-98.25,34.4,475.9
-98.17,34.4,446.4
-98.09,34.4,418.4
-98.01,34.4,396.0
-97.93,34.4,376.8
-97.85,34.4,362.7
-97.77,34.4,351.4
-97.69,34.4,340.4
-97.61,34.4,329.1
-97.53,34.4,313.2
-97.45,34.4,300.3
-97.37,34.4,289.6
-97.29,34.4,279.6
-97.21,34.4,273.3
-97.13,34.4,260.1
-97.05,34.4,243.3
-96.97,34.4,228.9
-96.89,34.4,214.5
-96.81,34.4,200.4
-96.73,34.4,188.8
-96.65,34.4,179.5
-96.57,34.4,168.2
-96.49,34.4,160.1
-96.41,34.4,152.7
-96.33,34.4,139.2
-96.25,34.4,130.0
-96.17,34.4,124.9
-96.09,34.4,116.9
-96.01,34.4,108.8
-95.93,34.4,101.8
-95.85,34.4,98.6
-95.77,34.4,91.0
-102.97,34.48,969.2
-102.89,34.48,988.9
-102.81,34.48,1011.3
-102.73,34.48,1029.3
-102.65,34.48,1042.2
-102.57,34.48,1058.2
-102.49,34.48,1074.3
-102.41,34.48,1085.7
-102.33,34.48,1097.8
-102.25,34.48,1108.3
-102.17,34.48,1118.8
-102.09,34.48,1128.0
-102.01,34.48,1133.4
-101.93,34.48,1137.6
-101.85,34.48,1142.5
-101.77,34.48,1146.5
-101.69,34.48,1149.3
-101.61,34.48,1149.0
-101.53,34.48,1146.8
-101.45,34.48,1142.0
-101.37,34.48,1131.8
-101.29,34.48,1116.3
-101.21,34.48,1096.8
-101.13,34.48,1071.7
-101.05,34.48,1039.4
-100.97,34.48,999.8
-100.89,34.48,962.2
-100.81,34.48,924.5
-100.73,34.48,882.5
-100.65,34.48,847.1
-100.57,34.48,817.8
-100.49,34.48,798.2
-100.41,34.48,794.3
-100.33,34.48,797.5
-100.25,34.48,803.0
-100.17,34.48,818.4
-100.09,34.48,832.0
-100.01,34.48,842.8
-99.93,34.48,850.4
-99.85,34.48,854.0
-99.77,34.48,858.0
-99.69,34.48,855.7
-99.61,34.48,845.8
-99.53,34.48,833.4
-99.45,34.48,815.2
-99.37,34.48,797.3
-99.29,34.48,782.3
-99.21,34.48,762.5
-99.13,34.48,735.7
-99.05,34.48,709.5
-98.97,34.48,685.7
-98.89,34.48,662.8
-98.81,34.48,643.6
-98.73,34.48,620.3
